transaction_id,amount,transaction_hour,day_of_week,merchant_category,distance_from_home,days_since_last_transaction,transaction_count_24h,is_international,is_fraud
7942,434.29,15,3,transport,8.5,3.673676725076832,3,0,0
420,143.05,18,0,transport,2.7,0.27411798620595174,1,0,0
5534,113.79,14,2,entertainment,4.0,0.7427985559703343,1,0,0
1397,202.94,0,2,transport,0.1,2.8593803961663817,3,0,0
5158,85.44,21,3,retail,2.1,0.22708384275235144,1,0,0
7208,314.16,9,1,bills,3.2,0.7596040647845169,3,0,0
2363,9.91,3,6,food,26.4,8.552919951193084,1,1,0
8392,112.78,20,2,bills,1.6,12.45797876483983,1,0,0
3798,123.16,14,5,retail,4.2,3.720573705062723,0,0,0
3917,21.03,23,2,food,4.5,2.324065527738275,3,0,0
7546,32.92,22,6,transport,1.5,3.85901426379926,4,0,0
7278,32.3,13,5,food,9.3,3.4711901319161647,4,0,0
4861,106.95,17,5,bills,13.5,0.02088534271692786,1,0,0
6025,1112.92,14,5,food,3.4,2.9930240683680105,4,0,0
4635,694.02,15,4,food,2.1,1.1705767159697327,2,0,0
4387,411.19,18,6,entertainment,5.1,4.814004701575818,0,0,0
9663,34.95,18,1,bills,7.0,1.3106610214832588,2,0,0
2778,59.47,1,2,transport,3.3,0.7015039407342266,1,0,0
2115,7.77,21,5,transport,12.6,5.579310379474693,1,0,0
3994,884.36,11,0,entertainment,11.1,1.9302259270429194,6,0,0
4862,26.5,20,6,bills,9.4,5.32756729272306,0,0,0
5255,216.86,6,6,entertainment,0.2,0.4809638087589079,4,0,0
5590,5.23,18,6,entertainment,4.4,0.799442365259567,2,0,0
4098,6.44,13,1,transport,4.5,0.04057790503143166,1,0,0
752,110.83,15,6,entertainment,2.9,1.2894145965165713,2,0,0
3432,46.29,13,2,bills,15.3,0.11972278657976866,1,0,0
4843,110.88,21,5,food,8.3,2.8492156803418247,1,0,0
6393,37.72,18,3,food,0.9,4.284051649408235,5,0,0
3522,16.56,18,2,entertainment,1.5,1.2884660508765322,3,0,0
5038,30.85,13,5,food,0.4,2.4415366405133465,3,0,0
2106,33.92,15,2,retail,1.8,0.9509639393898393,3,0,0
9534,14.05,9,3,retail,31.0,0.4681501535185486,2,0,0
3466,7.6,15,5,entertainment,0.9,6.210452499650824,5,0,0
9849,1422.32,18,3,transport,159.3,15.597162512849168,8,0,1
3424,5.85,13,5,transport,0.3,6.080428262114481,3,0,0
4528,45.61,17,3,retail,0.8,0.5306386928560604,1,0,0
4920,25.56,13,4,transport,0.9,1.7659835406943185,5,0,0
6011,193.0,12,4,food,3.9,3.4723466935831673,2,0,0
4124,92.35,3,1,bills,3.4,0.31499193633176736,1,0,0
7451,126.46,8,0,bills,0.9,0.5330650359525275,2,0,0
451,16.22,11,4,food,1.4,1.962290280118408,0,0,0
5617,111.22,9,1,food,9.3,5.201228230776701,1,0,0
6155,1458.9,21,0,transport,0.7,1.8079811941492367,1,0,0
6967,6.4,12,4,bills,5.3,1.6452034940626505,1,0,0
3966,440.92,14,0,food,1.0,0.7898151472693591,2,0,0
6997,528.71,13,2,food,2.0,4.925230427387141,1,0,0
1333,59.89,19,4,bills,28.5,1.4701971383733459,4,0,0
2571,204.23,13,0,retail,1.6,16.01263804846806,1,0,0
4110,174.54,17,5,retail,6.8,0.1145961631438999,4,0,0
2067,49.27,12,0,bills,3.2,0.8637923881909041,2,0,0
4933,87.86,9,5,retail,2.8,4.155305838926255,2,0,0
577,45.43,11,6,entertainment,6.3,5.4009464035838635,1,0,0
8851,156.7,15,4,bills,1.8,0.7765245342633663,7,0,0
6483,24.06,17,4,retail,17.4,0.835478797769876,1,0,0
2223,30.65,15,4,transport,1.3,1.4151060951030165,4,1,0
9684,18.23,13,0,entertainment,2.8,1.2386020447063393,0,0,0
9956,815.47,4,0,transport,1653.1,10.06065064667962,8,1,1
9757,49.82,20,6,entertainment,7.2,4.6434005988388645,1,0,0
3695,19.9,18,4,bills,0.7,1.343338978508248,2,0,0
6133,43.55,12,4,retail,5.0,0.8991200256502989,3,0,0
1197,3.4,15,3,bills,11.0,0.5777925368678524,0,1,0
15,183.21,22,2,retail,3.7,0.8732111199018158,1,0,0
3219,406.29,5,6,retail,3.6,0.5726825854051927,2,0,0
6603,326.28,17,3,bills,6.0,0.7387519182048713,1,0,0
3481,25.22,18,4,retail,3.6,2.0738965160290124,5,0,0
6437,286.69,14,3,entertainment,6.6,1.1209623372141027,1,0,0
6669,78.86,10,5,transport,0.7,0.42551080928646445,1,1,0
4543,76.04,16,1,food,0.4,6.551191668229106,5,0,0
7520,13.29,20,3,food,7.8,1.7773633909050561,1,0,0
3791,21.79,22,1,retail,1.7,9.93745405381068,1,0,0
8753,65.68,12,1,bills,3.0,1.0420777794572378,2,0,0
7576,606.04,10,1,entertainment,1.5,5.733587352860753,3,0,0
1326,2.9,13,1,entertainment,7.1,6.249676441185006,2,0,0
5967,9.48,10,3,food,9.1,4.074136887759299,4,0,0
3050,3.33,6,5,retail,1.5,1.0801142909336754,3,0,0
6050,3.56,14,3,retail,1.9,3.931461806814383,2,0,0
9315,555.26,9,5,transport,2.9,1.9100030350931876,1,0,0
7008,99.4,13,4,food,8.7,3.5566775677695714,0,0,0
2335,25.9,19,5,bills,0.7,6.9366842277686285,0,0,0
3544,41.34,13,1,entertainment,4.9,0.362126617153709,1,0,0
2140,5.69,12,6,food,0.2,4.593475449875062,3,0,0
7591,70.71,12,1,food,1.4,3.0477321622093765,2,0,0
2130,11.18,12,4,transport,1.9,0.01374703535990843,4,0,0
3549,30.96,16,3,food,11.1,3.5232906157439396,5,0,0
7093,23.2,17,0,bills,1.0,5.413550844065189,2,0,0
9035,4.83,17,4,bills,7.5,0.5331969008883398,2,0,0
2958,0.75,11,3,retail,7.9,0.912958049503208,1,1,0
9382,110.11,21,0,retail,4.9,2.5913523649076,3,0,0
3722,17.92,18,2,entertainment,1.7,5.103242419562422,3,0,0
261,70.88,11,6,retail,1.4,1.2068065142878819,2,0,0
3211,3.74,7,6,entertainment,6.9,5.125304838248428,4,0,0
6416,1020.15,14,0,entertainment,2.5,1.2466424001229197,3,1,0
4624,71.26,9,4,bills,9.7,8.219869637102608,2,0,0
7830,52.42,18,2,bills,2.9,0.4109912669363733,0,0,0
8066,112.43,19,6,food,15.7,0.43518085881262275,1,0,0
2573,17.05,11,6,transport,0.3,0.17105917251161068,2,0,0
3978,293.69,20,4,food,7.3,1.6517627425916641,2,0,0
4599,320.71,12,5,food,0.2,1.0540454002456952,2,0,0
6780,316.89,14,1,bills,7.8,0.29903188047303975,3,0,0
51,62.99,20,0,retail,7.1,1.9485096807891114,4,0,0
6018,2.9,10,3,bills,9.3,0.7657741740465696,2,0,0
9973,3010.41,2,1,food,68.8,13.38873975746255,8,0,1
8599,58.69,21,4,retail,10.0,1.8048451492625903,4,0,0
3008,271.76,10,1,bills,4.2,0.12744245355713793,3,0,0
4065,551.58,16,2,transport,14.7,0.20317717888384673,3,0,0
222,62.21,19,6,transport,8.3,3.9506928280070284,0,0,0
244,62.19,21,4,bills,7.5,0.41857981382265597,1,0,0
7419,3.37,16,1,transport,1.0,0.5672462367034199,0,0,0
8316,115.82,15,5,transport,0.4,1.372297834743944,3,0,0
2774,49.68,15,6,transport,1.1,5.584255858112572,2,0,0
7565,71.51,20,4,transport,31.6,0.8374917178324136,0,0,0
8042,73.36,20,4,bills,1.5,0.2568309518672891,0,0,0
1935,687.85,12,1,bills,17.2,1.2437459748279267,5,0,0
4353,21.16,23,1,food,4.9,2.8710700064915997,2,0,0
2673,1.49,15,3,bills,5.3,3.5565530625382236,0,0,0
2065,167.84,18,4,retail,1.9,3.58368935096813,4,1,0
8901,35.46,6,4,transport,20.0,3.503571562164974,2,0,0
1370,9.74,4,1,food,0.1,4.452783298352706,1,0,0
1528,319.35,12,3,retail,0.7,1.1537734037725562,3,0,0
9107,5.98,17,3,retail,1.0,0.7525882348512092,3,0,0
1516,98.33,12,5,retail,2.9,1.976547545466893,2,0,0
1019,142.96,15,3,entertainment,2.2,1.0212923949586796,1,1,0
4713,81.31,7,6,food,0.5,2.0362104826799072,1,0,0
5354,12.94,4,6,retail,5.6,0.4217049984453294,2,0,0
7605,111.65,17,3,transport,4.5,0.1935681689072841,6,0,0
1538,7.37,2,4,food,14.3,1.6355063049083092,1,0,0
3258,62.19,23,2,entertainment,8.7,4.723427966455047,4,0,0
8333,738.57,20,5,retail,2.7,2.423991357324532,1,0,0
9733,43.17,4,5,bills,12.2,0.6327336052960097,2,0,0
489,36.65,8,1,bills,6.8,2.9136421974016313,2,0,0
9,65.9,9,1,food,1.5,1.3964834265564812,2,0,0
4092,286.35,13,6,bills,6.0,0.5960908926707719,1,0,0
7686,904.02,9,0,bills,1.3,3.774947836547701,2,0,0
4157,117.66,19,6,bills,0.3,6.182182065259955,3,0,0
5043,4.59,6,5,bills,4.5,1.0513368482703418,2,0,0
4020,10.64,15,5,transport,7.5,0.7233291249899696,5,0,0
7504,17.04,20,4,retail,14.5,4.421671788462736,3,0,0
9205,183.4,15,6,food,1.3,1.3892359708692466,2,0,0
7703,355.65,21,0,retail,1.6,0.20952122952979346,2,0,0
3502,167.49,5,6,entertainment,2.9,1.9289252870253106,1,0,0
2880,7.85,21,6,entertainment,5.3,0.36365623239293277,1,0,0
5583,222.29,12,1,bills,11.1,0.20982774359397866,1,0,0
8113,434.23,0,1,bills,1.2,1.2784316564050475,1,0,0
9192,8.58,11,3,food,14.2,5.7601794954657795,4,0,0
5505,77.77,18,5,transport,4.7,18.933265334792797,2,0,0
6729,26.27,16,1,food,2.9,0.13296824122382447,2,0,0
7227,194.64,14,1,food,0.3,3.638874916170767,1,0,0
7378,122.01,16,4,food,3.1,1.7774309849661016,2,0,0
8368,304.53,23,1,transport,0.9,4.172552218451119,0,1,0
4397,3.66,11,5,bills,0.6,12.218010069601979,4,0,0
4647,26.88,12,0,entertainment,4.7,2.863777711774324,1,0,0
4222,139.34,16,2,food,3.4,0.5206697007039225,0,0,0
1533,26.16,18,3,food,0.4,1.9345561026248195,4,0,0
5547,82.31,20,2,retail,1.1,1.4551095769401685,3,0,0
1376,43.05,14,3,bills,3.1,1.7378251938212692,1,0,0
8885,725.84,19,6,transport,6.3,8.060791544590682,2,0,0
6225,46.12,0,0,bills,9.2,6.006054744360393,1,0,0
4099,33.46,6,1,food,1.7,3.149158843321449,5,0,0
7685,307.13,8,6,bills,3.0,1.405432955363267,1,0,0
1372,152.69,19,2,transport,8.7,2.5175636569614115,1,0,0
1207,6.37,20,4,transport,6.9,5.861700769218442,2,0,0
513,35.03,13,1,food,5.8,2.242816116198717,1,0,0
7050,47.32,10,6,transport,3.5,2.8044613211244234,2,0,0
5697,34.1,6,3,entertainment,0.5,0.07455045392010633,3,0,0
573,60.11,19,2,retail,0.9,0.9551619895648843,3,0,0
1198,47.83,11,0,food,3.4,0.31681291175455684,4,0,0
3469,7.26,6,0,food,10.7,0.41546576283645387,1,0,0
9144,25.18,18,1,food,17.9,3.9038941902330313,0,0,0
7392,54.89,6,6,entertainment,2.4,0.5480999930142958,0,1,0
5112,200.82,23,5,bills,1.2,6.531248049047176,1,0,0
6691,19.44,12,1,retail,7.3,2.3640893512070944,2,0,0
6181,7.9,13,3,food,2.4,2.014137812460244,3,0,0
5778,2.35,21,2,entertainment,2.4,4.74012556781956,1,0,0
6980,37.8,9,5,food,15.2,8.9103806666747,2,0,0
1189,106.92,19,3,food,8.8,6.766654824660645,4,0,0
3687,63.97,15,1,bills,0.6,0.4594885318817512,0,0,0
9106,126.75,14,5,transport,2.0,3.0922912057407608,1,0,0
3256,8.34,17,6,transport,0.6,1.6962212012827527,2,0,0
4494,59.2,21,6,entertainment,0.9,6.460689311978095,1,0,0
4544,31.17,18,2,entertainment,5.1,7.40298325832741,2,0,0
5385,55.82,9,5,entertainment,2.7,5.370712763113846,1,0,0
1096,139.68,14,1,transport,8.2,1.2037492192965014,1,0,0
2239,29.24,19,5,retail,8.7,2.7558372606328754,2,0,0
2622,25.98,13,1,transport,3.1,7.521056174332246,5,0,0
2980,584.89,17,6,transport,4.0,0.35886001859297645,3,0,0
6529,131.52,3,3,entertainment,1.6,4.46256769110644,3,0,0
9737,47.2,8,2,food,4.4,4.221686562658094,1,0,0
7730,39.87,13,2,transport,4.1,1.5975856722848425,4,0,0
9744,165.15,16,1,retail,0.5,1.0987134322981582,0,0,0
8315,565.98,6,6,bills,6.4,0.12311683173888564,2,0,0
7906,11.03,20,0,transport,0.8,5.935249523991168,2,0,0
7341,1901.66,17,2,transport,7.8,0.6533085227993762,3,1,0
6230,129.46,11,5,entertainment,3.0,1.0349031408658682,4,0,0
1657,138.45,13,3,food,13.0,1.3468205089283727,1,0,0
9836,45.51,1,2,bills,550.2,8.003405502401817,13,0,1
114,5.7,19,0,retail,1.5,0.6424946899815406,2,0,0
676,1.85,15,1,transport,6.4,13.318717117720393,1,0,0
4268,156.07,13,1,entertainment,1.4,4.159596889838766,4,0,0
6775,79.86,19,6,bills,0.5,2.3195518387809524,0,0,0
9490,71.1,10,5,entertainment,10.9,2.9208283835047055,2,0,0
5692,5.03,19,2,bills,0.0,5.368461364857669,2,1,0
3960,534.56,10,5,entertainment,3.3,5.144325763046244,3,0,0
8569,252.46,20,3,food,5.1,15.203459099490901,2,0,0
1235,17.34,10,5,transport,1.8,0.7035037080779376,1,0,0
9931,64.72,7,5,entertainment,312.3,6.800365006016017,6,0,1
589,77.37,12,4,retail,4.8,0.39103429174833837,1,0,0
9093,50.5,13,1,food,0.7,4.634376902208194,0,0,0
5378,428.46,15,2,food,4.9,0.16611841335366795,2,0,0
6541,129.53,20,0,transport,4.2,3.9717997778555554,1,0,0
3840,478.44,22,1,transport,7.9,0.9083598627988998,1,0,0
4953,56.4,21,3,bills,7.7,1.9223759538761713,1,0,0
6842,35.49,17,3,retail,0.3,0.17681943670510555,1,0,0
5090,169.14,13,3,retail,7.6,1.4773723217352643,1,0,0
7916,129.48,20,6,transport,3.1,0.7714050420811599,1,0,0
4995,28.08,19,6,entertainment,28.8,2.516289568082652,2,0,0
3860,43.05,20,1,food,0.2,0.04011499020241125,3,0,0
1950,27.98,21,4,entertainment,2.9,0.1221541790481542,2,0,0
6857,29.96,15,5,transport,1.1,0.540443104983819,1,1,0
8067,8.61,11,5,food,2.6,8.299541683296374,3,0,0
4399,1571.19,12,6,transport,4.6,12.82199171240627,0,0,0
1417,230.54,21,2,bills,1.1,7.586122669187299,4,1,0
1345,179.29,20,6,bills,14.1,3.0395619803056473,4,1,0
8221,46.31,20,5,food,6.0,0.39977567040984885,3,0,0
9727,277.0,2,1,retail,6.4,7.32198094728416,1,0,0
3885,1100.93,9,4,retail,3.4,0.6677193339465859,3,0,0
7637,66.15,17,6,bills,4.5,6.91876465442509,4,0,0
9239,170.09,18,4,food,3.4,3.7888128841078763,2,0,0
2762,129.65,20,0,entertainment,0.1,0.9100089478527496,0,0,0
6752,1.39,17,2,bills,2.4,0.04691214564240025,1,0,0
6659,185.1,12,1,bills,19.7,5.885722442337847,0,0,0
101,257.52,6,6,entertainment,2.7,5.3307901939174585,4,0,0
1859,46.18,11,1,bills,8.0,2.412152760316993,2,0,0
6580,138.27,10,6,entertainment,4.0,0.6716416915080762,5,0,0
5048,495.14,21,5,food,3.6,4.533437759184936,0,0,0
1649,132.99,11,6,entertainment,0.0,8.702478028828079,1,0,0
5375,7.58,10,3,entertainment,1.3,1.6522632465490208,2,0,0
6170,2814.61,23,3,entertainment,22.1,7.1050963706775825,4,0,0
4611,8.55,8,4,entertainment,3.4,3.9696609333397452,1,0,0
6296,328.19,8,1,food,8.4,1.2678441494280719,0,0,0
7660,754.3,19,2,transport,4.0,1.5989288250360738,0,0,0
4507,1177.63,21,6,transport,12.8,10.513115234757933,1,0,0
8150,101.31,14,1,entertainment,4.8,2.3706119060836652,2,0,0
8731,62.07,12,6,retail,16.4,0.15888827267263136,1,0,0
9426,182.09,6,1,food,0.1,0.7559109172823197,2,0,0
1140,804.81,18,4,retail,1.9,1.4559686740343039,4,0,0
3764,46.78,16,4,entertainment,4.0,10.826733700015907,4,0,0
248,50.72,9,5,retail,3.4,3.222386788856195,2,1,0
3943,6.72,18,4,food,2.3,3.3002644430462746,3,0,0
2785,26.94,1,3,entertainment,11.0,0.3765391259088343,3,0,0
4132,55.73,19,3,retail,2.3,1.4930814512258004,3,0,0
4668,31.99,12,4,retail,4.5,5.528455606018501,4,0,0
9819,8163.75,2,6,retail,220.1,4.416285389956287,6,1,1
8359,4.34,14,0,entertainment,6.5,1.1497167621754059,1,1,0
36,647.74,20,3,transport,2.4,0.16139302300121575,2,0,0
5275,225.43,7,1,entertainment,0.2,1.0486478487657775,3,0,0
8552,5.04,19,1,transport,7.6,2.6779350591598865,1,0,0
2621,58.85,15,1,food,7.4,1.5809599473184655,4,0,0
32,40.61,14,1,transport,2.8,0.11661893119379621,1,0,0
7170,508.78,21,3,food,4.0,0.34815052257204554,3,0,0
9440,41.07,12,6,food,3.2,1.5603707239298967,0,0,0
9703,21.9,14,4,bills,1.1,3.2359823070830576,1,0,0
5853,22.49,20,2,transport,0.1,0.3104612637544385,0,0,0
3394,18.33,11,6,retail,3.9,0.17880649664155515,3,0,0
641,983.51,22,3,retail,5.7,0.5434782144327837,2,0,0
8881,55.99,11,2,retail,2.2,4.8407359179466045,1,0,0
9080,150.32,19,5,entertainment,4.3,2.5564898703173906,4,0,0
5125,52.97,18,3,food,0.2,0.9500442253845227,3,0,0
7765,285.52,9,4,transport,0.6,1.5707967647830838,1,0,0
7994,36.87,22,6,retail,0.4,4.320596062521165,3,0,0
7068,12.14,5,3,food,0.4,0.9818279499785756,3,0,0
5129,11.43,19,1,entertainment,0.6,6.908275184337491,2,0,0
6294,20.14,18,3,retail,1.8,1.3650316689052964,1,0,0
6213,266.08,13,3,entertainment,10.5,0.34881033262035627,5,0,0
2003,5.44,15,5,food,7.3,2.7408326017136604,4,0,0
3890,61.42,11,6,retail,3.0,3.491628387539418,4,0,0
8508,18.66,15,4,transport,0.9,0.8012908204456495,3,0,0
9169,208.68,12,3,food,6.4,0.03348523366007988,1,0,0
7474,36.48,10,2,entertainment,3.5,4.335212264516369,2,0,0
4019,23.6,6,0,transport,5.3,2.430130134252716,0,0,0
2816,160.74,12,5,bills,1.8,0.40951258008010316,2,0,0
8578,23.2,17,6,food,2.1,0.05591516095989937,1,0,0
6655,112.62,6,1,entertainment,3.1,3.2365711064511684,1,1,0
7223,124.54,1,5,bills,0.6,0.5360136072966861,5,0,0
1369,19.93,13,0,food,1.6,3.350404016116714,2,0,0
131,273.77,16,3,transport,2.5,10.319914784926333,0,0,0
5358,45.07,9,2,transport,6.8,2.431825206875336,0,0,0
8614,17.19,9,5,retail,1.5,0.5812364555031422,2,0,0
6291,11.4,19,4,transport,0.4,2.3998846686945874,3,0,0
9472,4.12,20,4,food,0.0,3.212479837165752,5,0,0
9768,55.47,10,5,entertainment,8.0,1.384221097010153,2,0,0
6786,90.21,21,5,entertainment,0.9,1.7908172532497455,1,0,0
7929,76.5,1,6,bills,2.3,1.6506074502263224,0,0,0
2329,32.97,9,4,bills,1.8,13.243466092543166,3,0,0
4239,16.91,13,1,bills,0.6,13.307513257433879,1,0,0
1532,40.57,16,5,retail,2.8,1.3167812778036332,1,0,0
7736,40.34,13,3,entertainment,6.5,0.08386882435225274,2,0,0
2676,110.96,0,4,retail,8.5,3.418852560445279,3,0,0
4859,253.34,18,1,retail,3.6,3.412771893948954,2,0,0
5394,72.65,10,3,food,4.4,0.9472107866072155,1,0,0
3135,1029.26,17,1,bills,6.2,4.16415216512779,1,0,0
8260,96.49,8,1,bills,5.3,5.9212941788862565,0,0,0
6563,4.5,14,1,transport,2.8,2.2692444157964884,3,0,0
8417,144.05,16,6,food,0.2,3.837962636177675,2,0,0
3781,12.25,15,2,food,0.3,1.4286023739045273,4,0,0
2328,34.24,9,4,transport,0.0,3.2733913276775963,3,0,0
116,79.78,21,2,bills,6.4,2.8903769323167383,1,0,0
95,351.1,21,6,entertainment,7.4,1.9451996501050517,3,0,0
5973,1534.67,21,5,transport,0.1,0.26347294156634266,3,0,0
5990,22.11,16,5,retail,4.8,0.01583190538919882,0,0,0
5644,10.97,17,4,bills,3.4,0.7035811655770736,2,0,0
764,100.23,10,2,food,0.7,0.03580212493159298,7,0,0
522,129.44,19,4,entertainment,3.6,0.11616362887920437,3,0,0
6836,35.81,17,6,retail,7.1,6.827887328274732,1,0,0
7199,295.97,12,3,retail,20.2,1.4781929639372815,0,0,0
576,49.24,8,5,entertainment,2.2,4.393229218809415,5,0,0
8407,831.23,17,0,retail,0.9,9.71686954672911,3,0,0
4996,10.27,8,3,bills,7.1,1.5751202589560245,2,0,0
8342,607.39,9,0,food,4.4,5.002364770138453,2,0,0
1049,321.24,17,0,food,4.5,4.801791289138993,0,0,0
8673,111.7,16,4,retail,1.2,1.3912944460944618,3,0,0
9911,325.75,3,3,bills,84.6,16.190992913906047,6,0,1
363,296.6,23,3,transport,0.9,7.323848726628198,3,0,0
5136,15.33,19,6,entertainment,0.3,4.666147771236264,1,0,0
9770,176.38,11,6,food,4.8,1.1120275372295816,1,0,0
9596,2.71,13,2,entertainment,2.8,1.3992009982645583,3,0,0
1731,311.63,5,5,food,3.0,1.108398807672704,2,0,0
5241,121.77,6,6,entertainment,2.1,2.250197005999998,2,0,0
4396,71.36,21,2,retail,8.0,0.45457485349561355,2,0,0
8167,24.06,9,3,food,2.4,3.2025172450099832,2,0,0
8309,42.73,7,3,retail,2.4,6.781107322022125,1,0,0
7373,39.17,11,0,food,4.2,0.41437123911221463,2,0,0
6394,243.24,10,1,retail,1.3,0.19750311977175422,4,0,0
8732,37.78,20,4,retail,0.5,1.8428830401826317,3,0,0
4082,9.54,19,0,transport,2.7,0.4211597087059679,2,0,0
3754,239.64,21,1,retail,0.3,0.09591847875988915,2,0,0
28,18.66,14,1,transport,9.0,0.2637361501159625,4,0,0
2805,10.75,14,3,bills,2.8,3.1286060886257467,0,0,0
6271,13.37,14,2,transport,7.0,1.8446207878262864,5,0,0
7497,488.69,13,3,transport,0.1,0.7442831031691933,2,0,0
3672,165.26,12,6,entertainment,1.8,0.41902371539393846,1,0,0
2186,39.53,20,4,entertainment,3.2,1.2284119852576505,1,0,0
2593,3.86,16,3,food,16.8,3.5456254113191106,1,0,0
1801,39.95,7,0,transport,7.8,7.693462347840369,1,1,0
4140,31.11,9,5,transport,4.6,1.2310284407501064,5,0,0
3642,508.26,10,2,bills,1.4,0.8959038116063391,3,0,0
8742,24.78,12,2,food,7.1,12.802810042625058,4,0,0
1824,159.36,15,1,bills,4.7,4.494876473970152,1,1,0
5118,41.17,18,1,transport,2.2,4.256153462610871,2,0,0
6943,210.21,9,2,transport,0.3,2.301219777959722,3,0,0
377,987.46,9,4,transport,13.5,3.178402617917273,2,0,0
317,370.18,14,4,entertainment,14.9,0.44667377418469867,1,0,0
681,1909.82,6,5,retail,15.1,4.214990561320759,2,0,0
9387,635.5,16,4,entertainment,5.3,3.903939582475557,1,1,0
3866,15.74,12,3,entertainment,9.0,0.0659942811070244,5,0,0
2922,24.77,9,0,bills,0.7,4.743762449928736,0,0,0
6451,260.27,17,1,transport,21.5,3.497797024833043,5,0,0
1970,33.42,22,1,retail,0.5,1.693340618396975,1,0,0
9983,431.39,3,1,bills,206.1,16.6284925892419,12,1,1
4938,766.45,12,0,retail,3.4,0.2214863219226385,1,0,0
182,6.19,13,0,entertainment,1.5,2.6907558044165185,3,0,0
2066,1049.98,21,5,retail,1.5,0.12251399001347973,2,0,0
7815,18.51,10,3,food,7.2,0.599595223929352,2,0,0
4880,174.29,15,5,entertainment,9.7,4.019609718385421,1,0,0
6064,84.6,13,3,transport,1.1,0.5438441231986968,3,0,0
2531,94.72,19,6,entertainment,10.1,0.23989047912836414,1,0,0
7728,23.79,13,2,entertainment,1.2,5.172705353373928,1,0,0
4331,10.05,2,5,transport,3.1,8.410866390278311,2,0,0
1999,30.33,4,0,bills,8.8,3.286434564190021,2,0,0
210,33.37,12,3,food,1.6,7.403683192390053,5,0,0
8690,85.69,19,6,food,10.5,1.1839829948408906,2,0,0
7964,0.68,12,2,transport,2.6,2.253213436715363,2,0,0
3700,38.22,12,3,food,2.1,7.628954830577763,2,0,0
3796,66.72,9,6,entertainment,8.1,9.347142181273423,4,0,0
705,33.48,19,6,entertainment,20.4,0.8757032974356134,2,0,0
2481,62.37,23,4,retail,0.4,2.4059845138036646,1,0,0
3501,35.92,20,4,food,0.9,0.2927905583093855,1,0,0
868,3.4,12,6,retail,15.3,3.0207560973253376,0,0,0
3081,7.18,10,2,bills,6.3,1.134296689087573,3,0,0
5953,6.48,13,1,food,5.2,2.263203450874374,1,0,0
1753,21.62,18,1,bills,9.3,7.896125626963444,0,0,0
9242,108.18,21,0,food,6.2,0.4450483488062552,3,0,0
7895,19.51,9,3,transport,0.2,2.76809639824803,1,0,0
6139,28.29,20,6,entertainment,3.2,1.499860388975932,1,0,0
6127,14.08,14,6,bills,1.6,4.558432118369197,1,0,0
4748,25.84,10,5,entertainment,3.7,2.5559267534144623,2,0,0
1607,65.91,5,0,food,1.6,2.824502081886542,3,0,0
1194,226.81,13,2,entertainment,1.1,6.0311932155578045,2,0,0
668,99.89,14,1,entertainment,0.2,3.387533610346688,2,0,0
6547,5.39,11,4,bills,9.2,0.6845107301677791,1,0,0
2919,53.68,22,5,retail,2.5,2.5300880025941894,3,0,0
3981,60.06,19,3,bills,1.6,6.383343980678893,1,0,0
774,32.69,21,1,transport,9.3,2.880597308195127,7,0,0
4159,45.06,18,0,bills,2.6,7.831960365010941,1,0,0
696,31.08,10,4,entertainment,0.7,2.1406282977903657,4,0,0
7265,36.17,20,2,transport,3.5,3.8858921267930544,0,0,0
1881,27.44,19,4,entertainment,4.9,2.7638929913079053,3,0,0
2114,63.63,13,6,bills,3.1,0.4526077921019606,2,0,0
7926,188.98,9,4,food,0.0,0.526216724710195,2,0,0
6817,67.53,16,5,retail,8.0,3.7816869880100628,0,0,0
7183,507.3,9,0,retail,0.8,1.7003099459324038,2,0,0
8558,36.29,15,4,food,2.8,4.887206270697228,1,0,0
3214,17.59,11,4,retail,3.3,3.6645860208883763,3,0,0
8848,44.92,11,4,retail,5.8,7.147108774970832,3,0,0
4128,3571.2,11,0,transport,9.1,1.5149457143464773,3,0,0
9969,11.99,21,2,entertainment,696.3,129.52970047183717,7,0,1
1605,16.45,8,4,food,0.5,1.9744582613172734,1,0,0
5279,48.66,19,2,transport,0.5,2.6984483225658957,1,0,0
7229,186.94,16,4,food,5.7,6.1411966365733655,4,0,0
1782,29.28,20,1,retail,2.4,1.2971082597903725,1,0,0
1146,8.36,7,0,transport,6.3,5.767708396715077,6,1,0
6911,53.07,6,2,transport,1.2,0.01635187574412317,3,0,0
1046,188.67,9,2,entertainment,5.0,2.84808790980904,1,0,0
7879,216.09,10,3,food,1.5,6.795629239040392,1,0,0
2760,73.72,13,4,bills,0.2,0.227959720468603,1,0,0
9783,8.4,18,6,transport,0.2,3.403315400700361,1,0,0
10,68.88,12,2,entertainment,14.7,0.5515470592164744,0,0,0
7213,44.93,8,3,retail,4.6,0.13384762035133863,1,0,0
6607,42.52,11,2,retail,0.4,1.5729487443892436,2,0,0
3221,46.41,19,6,transport,5.1,6.115192397535839,3,0,0
393,45.32,9,3,bills,0.2,1.2027572992643802,2,0,0
3548,35.51,10,3,food,1.4,0.23775119311349158,2,0,0
8893,469.22,18,5,retail,5.0,0.033050552501172836,0,0,0
7540,165.67,0,0,transport,6.9,0.5945289096915087,4,0,0
4185,77.66,12,5,food,0.1,6.071174219852713,2,0,0
1572,50.31,21,0,entertainment,0.6,1.0897504030184963,2,0,0
